Gene ID	Symbol	Annotation	Modification	Description	Protein GI	Protein Num	Area	FoT(1e-6)	iBAQ	Peptide Num	Unique Peptide Num	Strict Peptide Num	US Peptide Num	Identified Proteins Num	Unique Proteins Num
8562	DENR	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	density-regulated protein	gi|27501446	1	419188821.451	2.8019	46576535.7168	2	2	2	2	1	1
100529239	RPS10-NUDT3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RPS10-NUDT3 readthrough	gi|321117084	1	5776174313.22	12.41	206291939.758	2	0	2	0	1	1
23185	LARP4B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	La ribonucleoprotein domain family, member 4B	gi|57634536	1	61661255.3405	0.103	1712812.64835	1	1	1	1	1	1
1452	CSNK1A1	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	casein kinase 1, alpha 1	gi|414144878;gi|414144880;gi|68303572;gi|68303575	4	504259689.927	1.2945	21517783.8625	4	3	3	2	4	4
2029	ENSA	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	endosulfine alpha	gi|46389556;gi|46389550;gi|4758272;gi|46389552;gi|46389554;gi|46389560;gi|46389558;gi|46389562	8	1384671850.1	8.4255	140056949.998	4	3	2	2	8	8
23070	FTSJD2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	FtsJ methyltransferase domain containing 2	gi|24307983	1	30240616.8983	0.0379	630012.852048	1	1	0	0	1	1
54657	UGT1A4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	UDP glucuronosyltransferase 1 family, polypeptide A4	gi|6005930	1	1532592184.79	0.3794	6306963.7234	2	0	2	0	1	1
55796	MBNL3	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	muscleblind-like splicing regulator 3	gi|30315649;gi|19387844	2	185417157.877	0.3239	5384589.18077	1	0	1	0	2	2
94121	SYTL4	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	synaptotagmin-like 4	gi|291327504	1	780140209.13	1.3036	21670561.3647	1	1	1	1	1	1
25983	NGDN	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	neuroguidin, EIF4E binding protein	gi|111038133;gi|111038128	2	135016889.573	0.5415	9001125.97153	1	1	0	0	2	2
100996643	LOC100996643	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	monofunctional C1-tetrahydrofolate synthase, mitochondrial-like	gi|410172439;gi|410172437	2	45449580.2824	0.1831	3043498.67962	1	0	0	0	2	2
4430	MYO1B	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	myosin IB	gi|44889481;gi|240120050	2	20434954.7341	0.0099	164840.904699	1	0	0	0	2	2
81608	FIP1L1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	factor interacting with PAPOLA and CPSF1	gi|201023341;gi|40254978;gi|201023339	3	445314139.241	1.1065	18393861.4157	2	2	2	2	3	3
1108	CHD4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromodomain helicase DNA binding protein 4	gi|51599156	1	2225035354.81	1.1907	19792839.8275	14	9	10	6	1	1
7184	HSP90B1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heat shock protein 90kDa beta (Grp94), member 1	gi|4507677	1	1.50258069596e+11	182.9929	3041897087.91	38	36	36	34	1	1
5604	MAP2K1	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	mitogen-activated protein kinase kinase 1	gi|5579478	1	2552749308.13	6.4558	107315551.826	8	4	8	4	1	1
6092	ROBO2	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	roundabout, axon guidance receptor, homolog 2 (Drosophila)	gi|193083163;gi|61888896	2	307877237.011	0.2503	4160503.20285	1	1	0	0	2	2
729857	RGPD2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RANBP2-like and GRIP domain containing 2	gi|262118271	1	567053881.189	0.1184	1968703.68814	5	0	5	0	1	1
841	CASP8	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	caspase 8, apoptosis-related cysteine peptidase	gi|122056474;gi|15718704;gi|15718706;gi|122056476;gi|15718712	5	823320950.518	1.8525	30793551.2867	6	6	4	4	5	5
22933	SIRT2	co_1,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	sirtuin 2	gi|13775600;gi|13775602;gi|300797705	3	27316878.0281	0.0841	1398599.64714	1	1	1	1	3	3
3673	ITGA2	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)	gi|116295258	1	1657556062.44	1.8814	31274642.6875	11	11	6	6	1	1
54919	HEATR2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	HEAT repeat containing 2	gi|157388904	1	1064632977.88	1.3627	22651765.4868	6	6	5	5	1	1
79184	BRCC3	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	BRCA1/BRCA2-containing complex, subunit 3	gi|64762484;gi|13236583;gi|336285487	3	41687751.8459	0.1423	2366177.86535	1	1	0	0	3	3
10989	IMMT	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	inner membrane protein, mitochondrial	gi|154354966;gi|154354964;gi|154354962	3	5652043496.29	7.5558	125600966.584	20	20	13	13	3	3
6672	SP100	co_1,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SP100 nuclear antigen	gi|19923236;gi|331999996;gi|331999994;gi|122939208;gi|331999998;gi|331999992	6	3869269907.63	3.4208	56863737.8181	5	3	5	3	6	6
55763	EXOC1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	exocyst complex component 1	gi|67944634;gi|30410716	2	150486290.793	0.1968	3271441.1042	1	1	1	1	2	2
50807	ASAP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	gi|351542238;gi|46094081	2	113429323.828	0.0777	1292345.55506	2	1	2	1	2	2
7150	TOP1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	topoisomerase (DNA) I	gi|11225260	1	604639196.13	0.9572	15911557.7929	3	3	2	2	1	1
64170	CARD9	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	caspase recruitment domain family, member 9	gi|47717131;gi|16554562	2	113863403.615	0.2638	4385849.62072	2	2	1	1	2	2
50814	NSDHL	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NAD(P) dependent steroid dehydrogenase-like	gi|193211614	1	2094795520.95	4.8468	80569058.498	5	5	4	4	1	1
1948	EFNB2	co_0,ki_0,li_1,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ephrin-B2	gi|4758250	1	31576085.1783	0.1187	1973505.32364	1	1	0	0	1	1
6169	RPL38	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein L38	gi|78214522	1	3529010376.24	70.7655	1176336792.08	3	3	1	1	1	1
55749	CCAR1	co_1,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	cell division cycle and apoptosis regulator 1	gi|46852388	1	1964780885.18	2.4624	40932935.1079	7	7	5	5	1	1
2931	GSK3A	co_0,ki_1,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glycogen synthase kinase 3 alpha	gi|49574532	1	1146758378.74	2.9994	49859059.9452	1	1	1	1	1	1
51100	SH3GLB1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SH3-domain GRB2-like endophilin B1	gi|7705773;gi|331284172;gi|331284170;gi|331284174	4	850252695.974	2.9631	49255665.6744	5	5	5	5	4	4
6667	SP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_1,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	Sp1 transcription factor	gi|352962149;gi|38372901	2	136581290.842	0.4984	8285262.12828	1	1	1	1	2	2
55750	AGK	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	acylglycerol kinase	gi|8922701	1	220572730.207	0.5529	9190530.42528	2	2	2	2	1	1
79084	WDR77	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	WD repeat domain 77	gi|13129110	1	733409507.245	3.1514	52386393.3746	4	4	4	4	1	1
25828	TXN2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	thioredoxin 2	gi|21361403	1	220620561.816	1.659	27577570.227	1	1	1	1	1	1
498	ATP5A1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	gi|50345984;gi|382546190;gi|382546007	3	33403141651.3	63.4709	1055078716.77	20	20	18	18	3	3
55003	PAK1IP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	PAK1 interacting protein 1	gi|55769546	1	43460421.2192	0.1245	2069543.86758	1	1	1	1	1	1
6916	TBXAS1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	thromboxane A synthase 1 (platelet)	gi|195972898;gi|261278372;gi|195972900;gi|261278370	4	187424057.739	0.3892	6468925.90526	1	1	0	0	4	4
55660	PRPF40A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae)	gi|151301228	1	778037746.775	1.265	21028047.2101	3	3	3	3	1	1
7532	YWHAG	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide	gi|21464101	1	1.09680432218e+11	174.5473	2901504780.78	14	9	12	8	1	1
9945	GFPT2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glutamine-fructose-6-phosphate transaminase 2	gi|4826742	1	1453565826.97	1.041	17304355.083	4	0	3	0	1	1
23095	KIF1B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	kinesin family member 1B	gi|41393563;gi|41393559	2	94554087.7458	0.0575	955091.795412	2	2	2	2	2	2
55770	EXOC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	exocyst complex component 2	gi|21361625	1	221012436.875	0.2462	4092822.9051	4	4	2	2	1	1
51386	EIF3L	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	eukaryotic translation initiation factor 3, subunit L	gi|339275831;gi|7705433	2	1250044501.96	2.4662	40996083.1287	6	6	6	6	2	2
79026	AHNAK	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	AHNAK nucleoprotein	gi|55769541;gi|61743954	2	2.43960252883e+11	57.3283	952969737.826	166	166	150	150	2	2
80011	FAM192A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	family with sequence similarity 192, member A	gi|13376429	1	228037812.948	0.9799	16288415.2106	2	2	1	1	1	1
26130	GAPVD1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	GTPase activating protein and VPS9 domains 1	gi|51093832	1	863735203.712	0.753	12517901.5031	2	2	2	2	1	1
2066	ERBB4	co_0,ki_1,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	v-erb-b2 avian erythroblastic leukemia viral oncogene homolog 4	gi|4885215;gi|110825958	2	539742741.109	0.1604	2665542.50987	1	0	1	0	2	2
3886	KRT35	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	keratin 35	gi|94538345	1	21476148655.7	18.1335	301432993.803	2	0	2	0	1	1
8402	SLC25A11	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	solute carrier family 25 (mitochondrial carrier; oxoglutarate carrier), member 11	gi|21361114;gi|259155315;gi|259155317	3	522368252.775	1.8265	30362033.2027	3	3	3	3	3	3
6711	SPTBN1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	spectrin, beta, non-erythrocytic 1	gi|112382252;gi|112382250	2	15605319680.6	6.404	106453446.659	55	51	43	40	2	2
2673	GFPT1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glutamine--fructose-6-phosphate transaminase 1	gi|347659028;gi|205277386	2	13583005700.5	18.2001	302541233.913	19	15	15	12	2	2
677	ZFP36L1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ZFP36 ring finger protein-like 1	gi|347659013;gi|347659004	2	164787416.228	0.6638	11034871.6224	1	1	1	1	2	2
6301	SARS	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	seryl-tRNA synthetase	gi|16306548	1	3807894843.17	8.1812	135996244.399	10	10	7	7	1	1
128322	LOC128322	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nuclear transport factor 2-like	gi|169160905;gi|410171162;gi|17451119	3	1319483996.24	3.9688	65974199.812	1	0	1	0	3	3
2821	GPI	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glucose-6-phosphate isomerase	gi|18201905;gi|296080693	2	80150778804.1	172.2025	2862527814.43	20	20	19	19	2	2
8343	HIST1H2BF	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histone cluster 1, H2bf	gi|4504265	1	5.15345961468e+11	281.3522	4676926064.49	5	0	4	0	1	1
57505	AARS2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	alanyl-tRNA synthetase 2, mitochondrial	gi|38569417	1	761888473.176	0.8333	13852517.6941	1	1	0	0	1	1
5232	PGK2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	phosphoglycerate kinase 2	gi|31543397	1	33336041586.0	35.8109	595286456.894	4	0	4	0	1	1
23410	SIRT3	co_1,ki_0,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	sirtuin 3	gi|6912660	1	68349727.3106	0.1869	3106805.78685	1	1	1	1	1	1
8896	BUD31	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	BUD31 homolog (S. cerevisiae)	gi|32171175	1	873643061.036	6.5695	109205382.629	4	4	3	3	1	1
9238	TBRG4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	transforming growth factor beta regulator 4	gi|387912543;gi|40217812;gi|40217810	3	495624551.332	0.9444	15698119.6723	2	2	1	1	3	3
816	CAMK2B	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	calcium/calmodulin-dependent protein kinase II beta	gi|26051216;gi|26051204;gi|26051218;gi|26051214;gi|26051210;gi|26051206;gi|26051212;gi|26051208	8	2092338681.74	1.4052	23358048.3643	4	0	3	0	8	8
55163	PNPO	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	pyridoxamine 5'-phosphate oxidase	gi|8922498	1	71614840.6507	0.3314	5508833.89621	1	1	1	1	1	1
2644	GCHFR	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	GTP cyclohydrolase I feedback regulator	gi|4885257	1	228934117.276	3.443	57233529.319	1	1	0	0	1	1
