Gene ID	Symbol	Annotation	Modification	Description	Protein GI	Protein Num	Area	FoT(1e-6)	iBAQ	Peptide Num	Unique Peptide Num	Strict Peptide Num	US Peptide Num	Identified Proteins Num	Unique Proteins Num
51495	PTPLAD1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	protein tyrosine phosphatase-like A domain containing 1	gi|117168248	1	1613931067.19	7.2702	94937121.5994	1	1	0	0	1	1
54431	DNAJC10	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	DnaJ (Hsp40) homolog, subfamily C, member 10	gi|24308127;gi|409971397	2	261250246.778	0.5557	7256951.2994	3	3	3	3	2	2
54947	LPCAT2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	lysophosphatidylcholine acyltransferase 2	gi|47086907	1	63881640.378	0.1578	2060698.07671	1	1	1	1	1	1
6817	SULT1A1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	gi|29540543;gi|29540539	2	187378061.987	0.5708	7453902.42318	3	1	1	0	2	2
5521	PPP2R2B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	protein phosphatase 2, regulatory subunit B, beta	gi|430727958;gi|430727962;gi|430727947;gi|32307119;gi|430727949;gi|430727960;gi|32307117	7	88560064.8735	0.0759	990694.603271	1	0	1	0	7	7
1662	DDX10	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10	gi|13514831	1	150994758.365	0.257	3355439.07478	1	1	0	0	1	1
5610	EIF2AK2	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	eukaryotic translation initiation factor 2-alpha kinase 2	gi|208431827;gi|208431829	2	1800523407.34	5.9949	78283626.4062	7	7	5	5	2	2
3183	HNRNPC	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heterogeneous nuclear ribonucleoprotein C (C1/C2)	gi|117190192;gi|117190254	2	31843434571.4	63.3052	826661423.76	9	5	8	4	2	2
10514	MYBBP1A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	MYB binding protein (P160) 1a	gi|157694494;gi|157694492	2	242243591.469	0.2595	3388187.94797	4	4	2	2	2	2
23352	UBR4	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ubiquitin protein ligase E3 component n-recognin 4	gi|82659109	1	1164986807.58	0.3317	4330805.97614	16	16	11	11	1	1
1759	DNM1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dynamin 1	gi|59853099;gi|56549117	2	1375809423.28	1.469	19182208.8911	7	5	3	3	2	2
9748	SLK	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	STE20-like kinase	gi|41281453	1	707879214.951	0.8605	11236178.0151	6	6	4	4	1	1
8669	EIF3J	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	eukaryotic translation initiation factor 3, subunit J	gi|83281438	1	4140495915.52	22.6483	295749708.251	6	6	5	5	1	1
65123	INTS3	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	integrator complex subunit 3	gi|39995084	1	85131647.029	0.1164	1520207.98266	2	2	2	2	1	1
28956	LAMTOR2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	gi|7661728	1	362482050.513	3.9655	51783150.0733	1	1	1	1	1	1
91298	C12orf29	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromosome 12 open reading frame 29	gi|61742164	1	23041316.6958	0.1038	1355371.57034	1	1	0	0	1	1
91584	PLXNA4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	plexin A4	gi|157738645	1	3225044.42487	0.0012	15965.5664598	1	0	1	0	1	1
347733	TUBB2B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tubulin, beta 2B class IIb	gi|29788768	1	3.06841068751e+11	178.2644	2327839738.59	23	0	21	0	1	1
8365	HIST1H4H	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histone cluster 1, H4h	gi|4504311	1	21928240794.8	19.9911	261050485.652	9	0	7	0	1	1
56917	MEIS3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_1,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	Meis homeobox 3	gi|57863281;gi|57863279	2	521816962.148	0.7493	9784068.04028	1	0	0	0	2	2
283106	CSNK2A3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	casein kinase 2, alpha 3 polypeptide	gi|375493534	1	2202024605.68	4.015	52429157.278	9	0	6	0	1	1
8772	FADD	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	Fas (TNFRSF6)-associated via death domain	gi|4505229	1	101255903.023	0.9693	12656987.8779	1	1	1	1	1	1
3422	IDI1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	isopentenyl-diphosphate delta isomerase 1	gi|40018633	1	1593587072.61	7.4321	97051612.6879	6	5	6	5	1	1
7082	TJP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tight junction protein 1	gi|116875767;gi|116875765	2	1878314103.72	1.5225	19881348.8801	12	12	8	8	2	2
1727	CYB5R3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	cytochrome b5 reductase 3	gi|284448553;gi|4503327;gi|284448551	3	300372658.093	1.4848	19389134.5436	2	2	2	2	3	3
57472	CNOT6	co_1,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	CCR4-NOT transcription complex, subunit 6	gi|28872863	1	43194364.3205	0.0517	674911.942508	1	0	1	0	1	1
2992	GYG1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glycogenin 1	gi|296040507;gi|20127457;gi|296040505	3	513132111.315	2.6275	34310619.3478	2	2	2	2	3	3
79033	ERI3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ERI1 exoribonuclease family member 3	gi|74136559	1	190133522.217	0.8089	10562973.4565	2	2	0	0	1	1
9125	RQCD1	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RCD1 required for cell differentiation1 homolog (S. pombe)	gi|410515404;gi|410515401;gi|4885579	3	1599536592.11	6.9384	90604264.8781	4	4	2	2	3	3
2356	FPGS	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	folylpolyglutamate synthase	gi|66932990;gi|66932984	2	44551990.9482	0.12	1567570.05188	1	1	0	0	2	2
140807	KRT72	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	keratin 72	gi|226246663;gi|226246665	2	93478915286.7	12.263	160134131.711	1	0	1	0	2	2
2193	FARSA	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	phenylalanyl-tRNA synthetase, alpha subunit	gi|4758340	1	917515957.483	2.8105	36700638.2993	6	6	6	6	1	1
9320	TRIP12	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	thyroid hormone receptor interactor 12	gi|10863903	1	19776571.9887	0.0144	188348.304654	1	1	1	1	1	1
10240	MRPS31	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	mitochondrial ribosomal protein S31	gi|186928854	1	401360198.799	1.3971	18243645.3999	4	4	4	4	1	1
64129	TINAGL1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tubulointerstitial nephritis antigen-like 1	gi|324713036;gi|324711034;gi|11545918	3	15846786.6253	0.0593	774658.881499	1	1	1	1	3	3
642636	RAD21L1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAD21-like 1 (S. pombe)	gi|222136644	1	117245856.898	0.1871	2442622.01871	1	0	0	0	1	1
23597	ACOT9	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	acyl-CoA thioesterase 9	gi|81295404;gi|81295407	2	5409532.76937	0.0148	193197.598906	1	1	0	0	2	2
55611	OTUB1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	OTU domain, ubiquitin aldehyde binding 1	gi|109148508	1	3213176517.09	16.4042	214211767.806	7	7	5	5	1	1
6231	RPS26	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein S26	gi|15011936	1	5747111586.08	63.8221	833411281.439	2	1	1	1	1	1
5870	RAB6A	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAB6A, member RAS oncogene family	gi|38679888;gi|344030202;gi|344030204;gi|19923231	4	2497167890.22	12.9425	169008024.051	5	2	2	1	4	4
79763	ISOC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	isochorismatase domain containing 2	gi|13376007;gi|209969695;gi|209969697	3	151660608.279	1.5593	20361840.9263	1	1	0	0	3	3
4919	ROR1	co_0,ki_1,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	receptor tyrosine kinase-like orphan receptor 1	gi|134152725	1	48015149.7158	0.0855	1116631.38874	1	1	1	1	1	1
7322	UBE2D2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ubiquitin-conjugating enzyme E2D 2	gi|33188456;gi|4507775	2	2065368426.93	16.8885	220536438.335	2	0	1	0	2	2
4712	NDUFB6	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa	gi|316983171;gi|4505365	2	201294058.895	2.248	29355383.5889	1	1	1	1	2	2
84324	SARNP	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SAP domain containing ribonucleoprotein	gi|32129199	1	2225053909.9	14.1994	185421159.158	5	5	3	3	1	1
9648	GCC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	GRIP and coiled-coil domain containing 2	gi|31563507	1	619973377.681	0.4565	5961282.4777	7	7	5	5	1	1
871	SERPINH1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	gi|333360851	1	5415877449.75	18.0324	235472932.598	8	8	7	7	1	1
51071	DERA	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	deoxyribose-phosphate aldolase (putative)	gi|116063554	1	329327322.505	1.3274	17333016.974	5	5	5	5	1	1
79751	SLC25A22	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	solute carrier family 25 (mitochondrial carrier: glutamate), member 22	gi|300796991	1	287630043.77	0.8426	11003035.5026	3	2	3	2	1	1
9039	UBA3	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ubiquitin-like modifier activating enzyme 3	gi|38045944;gi|38045942	2	270979431.275	0.8646	11290809.6365	4	4	3	3	2	2
51264	MRPL27	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	mitochondrial ribosomal protein L27	gi|7706057	1	138243490.087	1.3233	17280436.2608	1	1	1	1	1	1
51622	CCZ1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	CCZ1 vacuolar protein trafficking and biogenesis associated homolog (S. cerevisiae)	gi|56699480	1	52870852.3201	0.0675	881180.872002	1	0	1	0	1	1
90441	ZNF622	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	zinc finger protein 622	gi|15529978	1	29811884.8308	0.0913	1192475.39323	1	1	1	1	1	1
6124	RPL4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein L4	gi|16579885	1	36103775561.9	172.8002	2256485972.62	14	14	13	13	1	1
2671	GFER	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	growth factor, augmenter of liver regeneration	gi|54112432	1	0.0	0.0	0.0	1	1	1	1	1	1
151011	SEPT10	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	septin 10	gi|30795193;gi|21945064	2	784041496.725	2.7292	35638249.8512	5	5	5	5	2	2
55787	TXLNG	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	taxilin gamma	gi|281182408;gi|281182404	2	1254239369.52	3.842	50169574.7807	4	4	3	3	2	2
54715	RBFOX1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RNA binding protein, fox-1 homolog (C. elegans) 1	gi|215272412;gi|22538409;gi|22538405;gi|22538407;gi|215272410	5	1204580725.1	2.167	28298086.8754	1	0	1	0	5	5
29766	TMOD3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tropomodulin 3 (ubiquitous)	gi|7657649	1	3317740402.34	12.7035	165887020.117	9	9	7	7	1	1
2033	EP300	co_1,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	E1A binding protein p300	gi|50345997	1	217750942.782	0.0887	1158249.69565	1	0	1	0	1	1
143471	PSMA8	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	proteasome (prosome, macropain) subunit, alpha type, 8	gi|68303561;gi|68303565;gi|68303563	3	5814494785.01	17.6015	229846481.886	3	0	3	0	3	3
23468	CBX5	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromobox homolog 5	gi|188035910	1	817400379.21	6.2596	81740037.921	3	3	3	3	1	1
10262	SF3B4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	splicing factor 3b, subunit 4, 49kDa	gi|5032069	1	153012221.484	0.6893	9000718.91085	2	2	2	2	1	1
376267	RAB15	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAB15, member RAS oncogene family	gi|38371739	1	3011760720.05	19.2199	250980060.004	1	1	1	1	1	1
5747	PTK2	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	protein tyrosine kinase 2	gi|27886593;gi|313851044;gi|24476013	3	2739863804.95	3.473	45351866.1779	10	9	5	4	3	3
9114	ATP6V0D1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d1	gi|19913432	1	370742276.286	1.5773	20596793.127	3	3	3	3	1	1
79624	C6orf211	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromosome 6 open reading frame 211	gi|13375746	1	490280621.528	1.6324	21316548.7621	5	5	3	3	1	1
58490	RPRD1B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	regulation of nuclear pre-mRNA domain containing 1B	gi|11034845	1	1661436766.84	7.952	103839797.928	3	3	2	2	1	1
7170	TPM3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tropomyosin 3	gi|24119203;gi|114155146;gi|499137520;gi|114155148;gi|114155144;gi|499137518;gi|114155140;gi|499137516;gi|499137522	9	34030840610.5	133.6933	1745813830.28	16	13	11	9	9	9
