Gene ID	Symbol	Annotation	Modification	Description	Protein GI	Protein Num	Area	FoT(1e-6)	iBAQ	Peptide Num	Unique Peptide Num	Strict Peptide Num	US Peptide Num	Identified Proteins Num	Unique Proteins Num
1738	DLD	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dihydrolipoamide dehydrogenase	gi|91199540	1	7376074723.94	25.0107	295042988.958	9	9	9	9	1	1
5303	PIN4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin)	gi|282847476;gi|38679892	2	916533514.045	7.7694	91653351.4045	2	2	2	2	2	2
4809	NHP2L1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)	gi|51317376	1	2739458358.82	29.0279	342432294.852	3	3	3	3	1	1
10492	SYNCRIP	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	synaptotagmin binding, cytoplasmic RNA interacting protein	gi|228008291;gi|228008295;gi|228008400;gi|228008396;gi|228008293;gi|228008398;gi|359338991	7	16744186750.0	38.2443	451154935.671	14	9	14	9	7	7
5887	RAD23B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAD23 homolog B (S. cerevisiae)	gi|4506387;gi|347800662	2	2869451909.63	12.0616	142286602.134	4	3	4	3	2	2
5174	PDZK1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	PDZ domain containing 1	gi|318037207;gi|318037203	2	1333240392.08	3.8972	45973806.6234	7	7	5	5	2	2
54919	HEATR2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	HEAT repeat containing 2	gi|157388904	1	585712189.565	1.0564	12461961.4801	6	6	4	4	1	1
80279	CDK5RAP3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	CDK5 regulatory subunit associated protein 3	gi|503773910;gi|503774366;gi|503774379;gi|503774363;gi|28872792	5	423773599.278	1.2387	14612882.7337	4	4	3	3	5	5
8689	KRT36	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	keratin 36	gi|4504927	1	3721695946.62	0.6399	7549078.99923	1	0	1	0	1	1
100037417	DDTL	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	D-dopachrome tautomerase-like	gi|145386559	1	193349759.72	0.607	7161102.21185	1	0	0	0	1	1
219927	MRPL21	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	mitochondrial ribosomal protein L21	gi|31652226	1	478752992.741	3.1218	36827153.2878	1	1	1	1	1	1
7429	VIL1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	villin 1	gi|194394237	1	11713101024.2	19.8036	233616922.311	21	20	16	15	1	1
54512	EXOSC4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	exosome component 4	gi|9506689	1	15038820.3545	0.1062	1253235.02954	1	1	0	0	1	1
6392	SDHD	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	succinate dehydrogenase complex, subunit D, integral membrane protein	gi|452405678;gi|4506865	2	42595172.4649	0.619	7302029.56541	1	1	1	1	2	2
25839	COG4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	component of oligomeric golgi complex 4	gi|118498354;gi|304376294	2	319037231.857	0.6218	7335158.34344	1	1	1	1	2	2
80004	ESRP2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	epithelial splicing regulatory protein 2	gi|45935393	1	473081635.742	0.5419	6392995.07759	1	0	1	0	1	1
55750	AGK	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	acylglycerol kinase	gi|8922701	1	118093520.819	0.4171	4920563.36748	2	2	2	2	1	1
3101	HK3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	hexokinase 3 (white cell)	gi|194097330	1	295619203.321	0.1553	1832211.61474	2	0	2	0	1	1
23637	RABGAP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAB GTPase activating protein 1	gi|164519084	1	175659424.226	0.157	1852493.62708	2	1	1	1	1	1
103	ADAR	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	adenosine deaminase, RNA-specific	gi|70166852;gi|70166944;gi|70167032;gi|301601658	4	2867378630.73	3.6725	43322918.3086	14	14	9	9	4	4
157	ADRBK2	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	adrenergic, beta, receptor kinase 2	gi|148539879	1	149241286.769	0.171	2016774.14552	2	0	1	0	1	1
57410	SCYL1	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SCY1-like 1 (S. cerevisiae)	gi|115430241;gi|115430243	2	608017778.594	1.2272	14476613.776	4	4	4	4	2	2
1759	DNM1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dynamin 1	gi|56549117;gi|59853099	2	4114851315.8	3.9199	46241500.5489	10	4	7	3	2	2
10476	ATP5H	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d	gi|51479152;gi|5453559	2	4479773123.84	42.7218	503974476.432	7	7	7	7	2	2
8638	OASL	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	2'-5'-oligoadenylate synthetase-like	gi|387849330;gi|38016930;gi|11321577	3	69375110.2454	0.2874	3390222.21088	2	2	2	2	3	3
51719	CAB39	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	calcium binding protein 39	gi|195927022	1	1139486987.32	4.2078	49637545.7936	6	5	3	2	1	1
79718	TBL1XR1	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	transducin (beta)-like 1 X-linked receptor 1	gi|19913371	1	1023475832.53	3.1377	37013921.1438	6	5	6	5	1	1
8714	ABCC3	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	gi|9955970	1	288093341.738	0.3345	3946484.13339	4	4	3	3	1	1
3550	IK	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	IK cytokine, down-regulator of HLA II	gi|125988409	1	6041283877.05	22.266	262664516.393	2	2	0	0	1	1
9782	MATR3	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	matrin 3	gi|303227928;gi|303227926	2	7382098856.58	15.2629	180051191.624	13	13	7	7	2	2
10162	LPCAT3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	lysophosphatidylcholine acyltransferase 3	gi|42542394	1	5285446468.06	21.3355	251687927.05	1	1	1	1	1	1
8347	HIST1H2BC	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histone cluster 1, H2bc	gi|21166389	1	3.17341998515e+11	247.1594	2915656799.01	4	0	4	0	1	1
6229	RPS24	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein S24	gi|214010226;gi|214829241;gi|14916501;gi|4506703;gi|214010222	5	1739987573.49	22.1247	260998136.023	3	3	3	3	5	5
4714	NDUFB8	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa	gi|4826854	1	137347400.393	1.2937	15260822.2659	2	2	1	1	1	1
54344	DPM3	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dolichyl-phosphate mannosyltransferase polypeptide 3	gi|24430135;gi|19424120	2	206653151.515	4.3795	51663287.8787	1	1	1	1	2	2
10910	SUGT1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)	gi|5730041;gi|195963398	2	1270025280.95	5.0101	59102908.0963	5	5	4	4	2	2
11033	ADAP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ArfGAP with dual PH domains 1	gi|6806913	1	482435195.223	1.7513	20659501.7622	4	3	3	2	1	1
4625	MYH7	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	myosin, heavy chain 7, cardiac muscle, beta	gi|115496169	1	467495619.521	0.0336	396954.863503	2	0	1	0	1	1
4791	NFKB2	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_1,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	gi|387157878;gi|117320531	2	12138059.6869	0.0229	269734.659709	1	1	1	1	2	2
7168	TPM1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tropomyosin 1 (alpha)	gi|63252902;gi|63252906;gi|63252900;gi|63252904;gi|27597085;gi|63252898;gi|63252896	7	8270028422.12	36.2844	428035136.682	7	5	3	3	7	7
11267	SNF8	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SNF8, ESCRT-II complex subunit	gi|21361380	1	178506436.766	1.3756	16227857.8878	1	1	1	1	1	1
1861	TOR1A	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	torsin family 1, member A (torsin A)	gi|4557541	1	102693101.648	0.4582	5404900.08673	2	2	2	2	1	1
441531	PGAM4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	phosphoglycerate mutase family member 4	gi|71274132	1	7667666988.41	17.177	202631154.567	3	0	1	0	1	1
6286	S100P	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	S100 calcium binding protein P	gi|5174663	1	62698697457.2	1328.7376	15674674364.3	2	2	2	2	1	1
88	ACTN2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	actinin, alpha 2	gi|4501893;gi|507588248;gi|507588250	3	16659743247.6	11.8841	140192761.308	7	1	6	1	3	3
8495	PPFIBP2	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	PTPRF interacting protein, binding protein 2 (liprin beta 2)	gi|375151573;gi|375151575;gi|170784854	3	19845247.0723	0.0384	453534.055566	1	1	1	1	3	3
3339	HSPG2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heparan sulfate proteoglycan 2	gi|126012571	1	788698006.252	0.3067	3617880.76262	11	11	8	8	1	1
3615	IMPDH2	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	IMP (inosine 5'-monophosphate) dehydrogenase 2	gi|66933016	1	1462435841.62	4.9588	58497433.6648	7	7	3	3	1	1
3960	LGALS4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	lectin, galactoside-binding, soluble, 4	gi|5453712	1	27290847450.1	144.5898	1705677965.63	7	7	6	6	1	1
2923	PDIA3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	protein disulfide isomerase family A, member 3	gi|21361657	1	1.92671600172e+11	562.997	6641487538.03	29	28	23	22	1	1
10209	EIF1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	eukaryotic translation initiation factor 1	gi|5032133	1	587416593.781	8.7434	103142834.43	2	1	2	1	1	1
4351	MPI	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	mannose phosphate isomerase	gi|4505235	1	122392166.781	0.4941	5828198.41817	2	2	2	2	1	1
51060	TXNDC12	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	thioredoxin domain containing 12 (endoplasmic reticulum)	gi|7705696	1	2366324105.2	20.0593	236632410.52	4	4	3	3	1	1
9512	PMPCB	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	peptidase (mitochondrial processing) beta	gi|94538354	1	1658871049.73	5.0222	59245394.6333	5	5	5	5	1	1
4218	RAB8A	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAB8A, member RAS oncogene family	gi|16933567	1	956769345.893	2.7252	32148080.7153	5	4	5	4	1	1
6168	RPL37A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein L37a	gi|4506643	1	1016076339.41	21.5331	254019084.853	3	3	2	2	1	1
83988	NCALD	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	neurocalcin delta	gi|98985795	1	260935201.522	0.5672	6690646.19288	2	0	2	0	1	1
54545	MTMR12	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	myotubularin related protein 12	gi|94721263	1	142873391.874	0.2884	3401747.42557	1	1	1	1	1	1
6342	SCP2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	sterol carrier protein 2	gi|302344767;gi|19923233;gi|302344760;gi|55956775;gi|302344762;gi|55956779;gi|55956777	7	12386227899.8	61.8879	730071470.377	12	12	10	10	7	7
6281	S100A10	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	S100 calcium binding protein A10	gi|4506761	1	36010236752.3	763.1443	9002559188.08	4	4	4	4	1	1
7076	TIMP1	co_0,ki_0,li_1,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	TIMP metallopeptidase inhibitor 1	gi|4507509	1	1012839301.87	7.8053	92076300.17	2	2	2	2	1	1
79902	NUP85	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nucleoporin 85kDa	gi|13376259	1	350211514.217	0.8732	10300338.6534	3	3	3	3	1	1
81855	SFXN3	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	sideroflexin 3	gi|31621303	1	613724464.372	2.4152	28491443.2627	5	4	3	2	1	1
9877	ZC3H11A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	zinc finger CCCH-type containing 11A	gi|114842410	1	73842914.5539	0.1456	1717277.08265	1	1	1	1	1	1
3185	HNRNPF	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heterogeneous nuclear ribonucleoprotein F	gi|148470406	1	10710895714.5	48.0467	566790341.774	11	9	8	6	1	1
2969	GTF2I	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	general transcription factor IIi	gi|169881252;gi|254692934;gi|14670352;gi|14670350;gi|14670354	5	5731631902.77	9.1885	108393095.276	20	19	15	14	5	5
10946	SF3A3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	splicing factor 3a, subunit 3, 60kDa	gi|5803167	1	1466040781.58	4.971	58641631.2632	7	7	7	7	1	1
8650	NUMB	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	numb homolog (Drosophila)	gi|20070356;gi|54144629;gi|54144627;gi|54144625	4	211528632.642	0.6788	8007869.6643	1	1	0	0	4	4
402	ARL2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ADP-ribosylation factor-like 2	gi|148612885	1	11757806.1143	0.0997	1175780.61143	1	1	1	1	1	1
25804	LSM4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)	gi|355477275;gi|6912486	2	1238750320.52	11.6676	137638924.502	3	3	3	3	2	2
