Gene ID	Symbol	Annotation	Modification	Description	Protein GI	Protein Num	Area	FoT(1e-6)	iBAQ	Peptide Num	Unique Peptide Num	Strict Peptide Num	US Peptide Num	Identified Proteins Num	Unique Proteins Num
51110	LACTB2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	lactamase, beta 2	gi|7705793	1	1691118385.55	9.6195	105694899.097	4	4	2	2	1	1
84706	GPT2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glutamic pyruvate transaminase (alanine aminotransferase) 2	gi|215599424;gi|19263340	2	64140376.4885	0.2471	2714936.57094	3	2	3	2	2	2
381	ARF5	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ADP-ribosylation factor 5	gi|4502209	1	6410807021.45	19.6013	215369754.838	7	4	5	2	1	1
4841	NONO	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	non-POU domain containing, octamer-binding	gi|224028246;gi|224028248	2	16106963932.2	61.1969	672403531.337	20	18	16	14	2	2
81502	HM13	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histocompatibility (minor) 13	gi|23308607;gi|30581109;gi|30581111	3	421382646.827	2.0596	22629808.8111	1	1	1	1	3	3
100528064	NEDD8-MDP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NEDD8-MDP1 readthrough	gi|315259111	1	410782783.751	1.5578	17115949.323	2	0	1	0	1	1
23760	PITPNB	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	phosphatidylinositol transfer protein, beta	gi|6912594	1	2216726507.28	10.7177	117761545.253	10	9	8	7	1	1
51633	OTUD6B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	OTU domain containing 6B	gi|157364937	1	74602941.8464	0.4527	4973529.45643	1	1	1	1	1	1
4817	NIT1	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nitrilase 1	gi|297632348;gi|297632350;gi|5031947	3	78316429.0331	0.3702	4067394.60169	1	1	0	0	3	3
2339	FNTA	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	farnesyltransferase, CAAX box, alpha	gi|4503771	1	98660560.6194	0.4726	5192661.08523	4	4	4	4	1	1
8725	URI1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	URI1, prefoldin-like chaperone	gi|19924159;gi|358001077	2	465349847.506	1.9251	21152265.7957	2	2	1	1	2	2
7027	TFDP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_1,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	transcription factor Dp-1	gi|6005900	1	172684091.754	0.9245	10157887.7502	1	1	1	1	1	1
22977	AKR7A3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase)	gi|41152114	1	1117037268.16	4.5325	49801054.8782	7	6	5	4	1	1
114883	OSBPL9	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	oxysterol binding protein-like 9	gi|22547171;gi|308153257;gi|308153253;gi|22547167;gi|308153255;gi|308153260	6	48029838.5652	0.1422	1562121.47473	2	2	1	1	6	6
57805	KIAA1967	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	KIAA1967	gi|24432106	1	989975667.755	1.6685	18332882.7362	7	7	6	6	1	1
57410	SCYL1	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SCY1-like 1 (S. cerevisiae)	gi|115430243;gi|115430241	2	679359135.489	1.4721	16175217.5116	4	4	4	4	2	2
55898	UNC45A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	unc-45 homolog A (C. elegans)	gi|29725607;gi|89179321	2	1121267087.43	1.8063	19846989.4862	7	7	6	6	2	2
5224	PGAM2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	phosphoglycerate mutase 2 (muscle)	gi|50593010	1	4006781070.39	8.6825	95399549.2951	1	0	1	0	1	1
6231	RPS26	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein S26	gi|15011936	1	4762591523.67	63.8618	701684289.65	2	1	2	1	1	1
6185	RPN2	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribophorin II	gi|209413738;gi|35493916	2	1268122262.11	4.0509	44509217.3278	6	6	5	5	2	2
310	ANXA7	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	annexin A7	gi|4502111;gi|4809279	2	941885834.12	3.8965	42812992.46	9	9	7	7	2	2
1314	COPA	co_0,ki_0,li_1,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	coatomer protein complex, subunit alpha	gi|148536853;gi|148536855	2	5813983021.48	7.2485	79643603.034	19	19	16	16	2	2
51421	AMOTL2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	angiomotin like 2	gi|32484977	1	69330194.3095	0.166	1824478.79762	1	1	1	1	1	1
55692	LUC7L	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	LUC7-like (S. cerevisiae)	gi|41393554;gi|8922297	2	532401542.753	0.9534	10475493.3181	1	0	0	0	2	2
26057	ANKRD17	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ankyrin repeat domain 17	gi|38683807;gi|38683816	2	458426885.847	0.1683	1849328.83071	5	2	5	2	2	2
6601	SMARCC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_1,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	gi|21237808;gi|21237805;gi|194363725	3	424105661.285	0.6854	7530637.47312	5	5	4	4	3	3
284194	LGALS9B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	lectin, galactoside-binding, soluble, 9B	gi|111494237	1	228037866.493	0.5167	5677171.50506	2	0	2	0	1	1
835	CASP2	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	caspase 2, apoptosis-related cysteine peptidase	gi|39995059;gi|4502575	2	59062013.8824	0.2615	2872926.01464	1	1	1	1	2	2
10897	YIF1A	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	Yip1 interacting factor homolog A (S. cerevisiae)	gi|170932464	1	31615372.2244	0.2616	2874124.74767	1	1	1	1	1	1
55421	C17orf85	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromosome 17 open reading frame 85	gi|166295179	1	173695478.565	0.5855	6433165.87276	2	2	2	2	1	1
51428	DDX41	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	gi|21071032	1	32539659.1703	0.0705	774753.789769	1	1	0	0	1	1
10247	HRSP12	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heat-responsive protein 12	gi|5032215	1	18660931.0604	0.2426	2665847.29434	1	1	1	1	1	1
695	BTK	co_0,ki_1,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	Bruton agammaglobulinemia tyrosine kinase	gi|4557377	1	174234112.923	0.0352	386328.410029	1	0	1	0	1	1
6732	SRPK1	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SRSF protein kinase 1	gi|47419936	1	323175865.89	0.9488	10425027.9319	2	2	2	2	1	1
4898	NRD1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nardilysin (N-arginine dibasic convertase)	gi|334358861;gi|156071450;gi|156071452	3	1299308272.2	2.1065	23145572.4603	7	7	6	6	3	3
95	ACY1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	aminoacylase 1	gi|312032403;gi|312032407;gi|312032405;gi|312032409	4	662829302.744	2.796	30721241.9965	4	4	3	3	4	4
7336	UBE2V2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ubiquitin-conjugating enzyme E2 variant 2	gi|4507797	1	7868962190.12	24.9929	274610152.478	6	1	5	1	1	1
4535	ND1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NADH dehydrogenase, subunit 1 (complex I)	gi|251831107	1	45161087.5756	0.4567	5017898.61951	1	1	1	1	1	1
9653	HS2ST1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heparan sulfate 2-O-sulfotransferase 1	gi|6912420;gi|197382758	2	119405468.065	0.8136	8939446.80701	1	1	1	1	2	2
348110	C15orf38	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromosome 15 open reading frame 38	gi|32699050	1	141853654.172	0.4611	5066201.93471	1	0	1	0	1	1
64129	TINAGL1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tubulointerstitial nephritis antigen-like 1	gi|324711034;gi|11545918;gi|324713036	3	108739881.902	0.4838	5315671.70559	2	2	2	2	3	3
471	ATIC	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	gi|20127454	1	16484270735.2	39.4808	433796598.294	24	24	21	21	1	1
51496	CTDSPL2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2	gi|100815975	1	26206676.044	0.1084	1191212.54745	1	1	1	1	1	1
200895	DHFRL1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dihydrofolate reductase-like 1	gi|307548863	1	75983937.0415	0.3143	3453815.32007	1	0	1	0	1	1
495	ATP4A	co_0,ki_0,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATPase, H+/K+ exchanging, alpha polypeptide	gi|51944966	1	1053655767.27	0.444	4878035.95959	1	0	1	0	1	1
2747	GLUD2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glutamate dehydrogenase 2	gi|31377775	1	5047279442.28	6.9601	76473930.9436	9	0	8	0	1	1
6224	RPS20	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein S20	gi|226246671;gi|4506697	2	8665508757.35	144.5889	1588676605.51	3	3	2	2	2	2
6294	SAFB	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	scaffold attachment factor B	gi|321267473;gi|321267469;gi|21264343;gi|321267471	4	1690903069.1	3.8206	41978883.6724	7	6	4	3	4	4
2048	EPHB2	co_0,ki_1,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	EPH receptor B2	gi|111118978;gi|21396504	2	174234112.923	0.0277	304605.092523	1	0	1	0	2	2
10447	FAM3C	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	family with sequence similarity 3, member C	gi|91807125	1	370688273.558	2.5952	28514482.5814	1	1	1	1	1	1
65985	AACS	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	acetoacetyl-CoA synthetase	gi|31982927	1	874137379.867	2.2731	24975353.7105	4	4	4	4	1	1
5770	PTPN1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	protein tyrosine phosphatase, non-receptor type 1	gi|4506289	1	190988012.314	0.5994	6585793.52807	2	2	1	1	1	1
1460	CSNK2B	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	casein kinase 2, beta polypeptide	gi|23503295	1	2180962848.93	18.0449	198269349.902	4	4	3	3	1	1
25824	PRDX5	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	peroxiredoxin 5	gi|32455260;gi|32455262;gi|6912238	3	6887103537.18	48.2162	529777195.168	6	6	5	5	3	3
3614	IMPDH1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	IMP (inosine 5'-monophosphate) dehydrogenase 1	gi|34328928;gi|34328930;gi|217035150;gi|156616279;gi|217035152;gi|217035148;gi|217035146	7	341717518.828	1.1526	12663953.0976	4	4	4	4	7	7
8669	EIF3J	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	eukaryotic translation initiation factor 3, subunit J	gi|83281438	1	4462825905.45	29.0123	318773278.961	8	8	8	8	1	1
2590	GALNT2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2)	gi|4758412	1	25514752.8472	0.0704	773174.328705	2	2	1	1	1	1
7170	TPM3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tropomyosin 3	gi|114155148;gi|114155146;gi|499137518;gi|24119203;gi|114155144;gi|499137520;gi|114155140;gi|499137522;gi|499137516	9	27491985421.8	130.2065	1430649226.51	15	12	12	9	9	9
5902	RANBP1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RAN binding protein 1	gi|4506407	1	20782006268.0	210.1573	2309111807.55	6	6	6	6	1	1
23143	LRCH1	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	leucine-rich repeats and calponin homology (CH) domain containing 1	gi|256017174;gi|256017180;gi|33859670	3	27689732.7057	0.072	791566.121699	1	1	1	1	3	3
