Gene ID	Symbol	Annotation	Modification	Description	Protein GI	Protein Num	Area	FoT(1e-6)	iBAQ	Peptide Num	Unique Peptide Num	Strict Peptide Num	US Peptide Num	Identified Proteins Num	Unique Proteins Num
9026	HIP1R	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	huntingtin interacting protein 1 related	gi|48762942	1	835202193.387	1.1627	12849264.5136	3	3	2	2	1	1
3094	HINT1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histidine triad nucleotide binding protein 1	gi|4885413	1	3953198563.77	44.7144	494149820.471	5	5	2	2	1	1
682	BSG	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	basigin (Ok blood group)	gi|38372925;gi|38372919;gi|38372921;gi|38372923	4	501131270.596	3.1692	35023394.9743	3	3	3	3	4	4
6817	SULT1A1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1	gi|29540539	1	322017509.473	0.4763	5263774.28956	2	0	2	0	1	1
1622	DBI	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)	gi|295849266;gi|120433593;gi|295842534;gi|295849279;gi|295842514;gi|120433590	6	9718393194.35	154.4754	1707146317.74	4	4	4	4	6	6
51020	HDDC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	HD domain containing 2	gi|116875826	1	304362365.861	2.5037	27669305.9874	3	3	3	3	1	1
11054	OGFR	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	opioid growth factor receptor	gi|33286446	1	658652724.9	1.8061	19959173.4818	6	6	5	5	1	1
83638	C11orf68	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	chromosome 11 open reading frame 68	gi|208431771;gi|208431769	2	23182578.4759	0.1104	1220135.70926	1	1	1	1	2	2
1431	CS	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	citrate synthase	gi|38327625	1	11149618943.4	43.8653	484766041.018	12	12	9	9	1	1
100996657	LOC100996657	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	serine/arginine-rich splicing factor 10-like	gi|410170856;gi|410170863;gi|410170859;gi|397140010;gi|397140012;gi|410170861	6	822608947.002	3.6821	40691586.2723	3	0	1	0	6	6
2287	FKBP3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	FK506 binding protein 3, 25kDa	gi|4503727	1	1520810321.91	13.7614	152081032.191	4	4	3	3	1	1
4535	ND1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	NADH dehydrogenase, subunit 1 (complex I)	gi|251831107	1	79001831.1857	0.7943	8777981.24286	1	1	1	1	1	1
387082	SUMO4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	small ubiquitin-like modifier 4	gi|50400081	1	2541072006.23	19.1613	211756000.519	1	0	1	0	1	1
8714	ABCC3	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	gi|9955970	1	244749151.719	0.3034	3352728.10574	4	4	3	3	1	1
7184	HSP90B1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heat shock protein 90kDa beta (Grp94), member 1	gi|4507677	1	1.03084587731e+11	186.2821	2058650719.77	35	33	32	30	1	1
3189	HNRNPH3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	heterogeneous nuclear ribonucleoprotein H3 (2H9)	gi|14141157;gi|14141159	2	4075321380.86	17.2592	190735504.919	8	6	5	5	2	2
54951	COMMD8	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	COMM domain containing 8	gi|8923458	1	88345428.0754	0.7994	8834542.80754	1	1	1	1	1	1
7076	TIMP1	co_0,ki_0,li_1,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	TIMP metallopeptidase inhibitor 1	gi|4507509	1	200860671.437	1.6523	18260061.0397	2	2	1	1	1	1
28985	MCTS1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	malignant T cell amplified sequence 1	gi|212276121;gi|7662502	2	523403280.703	4.7361	52340328.0703	2	2	2	2	2	2
6595	SMARCA2	co_1,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	gi|48255900;gi|48255898	2	161259527.372	0.1065	1177139.55936	3	0	3	0	2	2
64693	CTAGE1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	cutaneous T-cell lymphoma-associated antigen 1	gi|90819229	1	31909944.7497	0.0344	379880.294639	1	0	1	0	1	1
9126	SMC3	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	structural maintenance of chromosomes 3	gi|4885399	1	4765848349.25	6.5341	72209823.4734	20	20	18	18	1	1
10262	SF3B4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	splicing factor 3b, subunit 4, 49kDa	gi|5032069	1	70941691.9148	0.3776	4173040.70087	2	2	2	2	1	1
9446	GSTO1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	glutathione S-transferase omega 1	gi|300360532;gi|4758484;gi|300360534	3	6820307602.33	46.4464	513290978.647	6	6	5	5	3	3
246175	CNOT6L	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	CCR4-NOT transcription complex, subunit 6-like	gi|115583679	1	31435264.7315	0.0459	507020.398895	1	0	1	0	1	1
85313	PPIL4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	peptidylprolyl isomerase (cyclophilin)-like 4	gi|20911035	1	158821239.76	0.5323	5882268.13925	4	4	2	2	1	1
3107	HLA-C	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	major histocompatibility complex, class I, C	gi|339882741;gi|52630342	2	380408215.143	1.2932	14290990.9442	2	1	2	1	2	2
79719	AAGAB	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	alpha- and gamma-adaptin binding protein	gi|153251315	1	234914481.931	1.4171	15660965.4621	1	1	1	1	1	1
6917	TCEA1	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	transcription elongation factor A (SII), 1	gi|5803191;gi|45439355	2	1881769424.31	8.1078	89601773.4239	6	4	4	2	2	2
7251	TSG101	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tumor susceptibility gene 101	gi|5454140	1	48812781.5118	0.2208	2440639.07559	1	1	0	0	1	1
92421	CHMP4C	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	charged multivesicular body protein 4C	gi|22748643	1	48573274.1718	0.3139	3469519.5837	1	1	1	1	1	1
9141	PDCD5	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	programmed cell death 5	gi|4759224	1	5357257161.78	48.4765	535725716.178	5	5	5	5	1	1
4848	CNOT2	co_1,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	CCR4-NOT transcription complex, subunit 2	gi|313482820	1	53401476.9487	0.1666	1841430.23961	1	1	1	1	1	1
23650	TRIM29	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	tripartite motif containing 29	gi|17402909	1	1335664446.42	3.2665	36099039.0923	5	5	5	5	1	1
80230	RUFY1	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	RUN and FYVE domain containing 1	gi|94721332;gi|94721336	2	840993873.06	1.8119	20023663.6443	5	5	3	3	2	2
10204	NUTF2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nuclear transport factor 2	gi|5031985	1	5259742502.82	54.9712	607500330.803	4	3	4	3	1	1
79154	DHRS11	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dehydrogenase/reductase (SDR family) member 11	gi|109715829	1	857878146.47	4.8517	53617384.1544	3	3	3	3	1	1
23192	ATG4B	co_0,ki_0,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	autophagy related 4B, cysteine peptidase	gi|47132611;gi|30410798	2	108703030.453	0.5048	5578181.82585	2	2	1	1	2	2
57187	THOC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	THO complex 2	gi|125656165	1	142479071.839	0.1674	1850377.55636	4	4	2	2	1	1
51290	ERGIC2	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ERGIC and golgi 2	gi|50959176	1	276125747.13	1.2493	13806287.3565	1	1	0	0	1	1
191	AHCY	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	adenosylhomocysteinase	gi|239937451;gi|9951915	2	18520034124.3	72.8622	805218874.971	19	19	14	14	2	2
9677	PPIP5K1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	diphosphoinositol pentakisphosphate kinase 1	gi|195947361;gi|195947359;gi|298231207	3	6122471.21844	0.004	43949.15381	1	0	1	0	3	3
125950	RAVER1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribonucleoprotein, PTB-binding 1	gi|123173757	1	424111891.605	1.1629	12851875.5032	3	3	3	3	1	1
23521	RPL13A	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein L13a	gi|395132450;gi|6912634	2	8699105261.23	87.4622	966567251.248	7	7	6	6	2	2
2079	ERH	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	enhancer of rudimentary homolog (Drosophila)	gi|4758302	1	6315915969.16	95.2519	1052652661.53	3	3	3	3	1	1
57461	ISY1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ISY1 splicing factor homolog (S. cerevisiae)	gi|20149304;gi|313760526	2	124211877.502	0.4014	4436138.48221	1	0	1	0	2	2
10285	SMNDC1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	survival motor neuron domain containing 1	gi|5032113	1	810174320.613	7.3311	81017432.0613	3	3	3	3	1	1
9295	SRSF11	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	serine/arginine-rich splicing factor 11	gi|4759100;gi|300244569	2	378892408.689	2.4489	27063743.4778	2	2	2	2	2	2
10959	TMED2	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	transmembrane emp24 domain trafficking protein 2	gi|5803149	1	751983735.96	6.8045	75198373.596	4	4	2	2	1	1
121504	HIST4H4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histone cluster 4, H4	gi|28173560	1	21160011800.3	22.7942	251904902.384	10	0	9	0	1	1
1778	DYNC1H1	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	dynein, cytoplasmic 1, heavy chain 1	gi|33350932	1	7416471338.56	2.5229	27881471.1976	49	49	41	41	1	1
151011	SEPT10	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	septin 10	gi|21945064;gi|30795193	2	1146721232.45	4.7165	52123692.3839	6	6	5	5	2	2
11163	NUDT4	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	nudix (nucleoside diphosphate linked moiety X)-type motif 4	gi|40317632;gi|40317634	2	1709149302.21	14.5602	160908414.096	5	1	3	0	2	2
506	ATP5B	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	gi|32189394	1	34440013470.5	103.8797	1148000449.02	18	18	18	18	1	1
6207	RPS13	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ribosomal protein S13	gi|4506685	1	5951510841.3	59.8375	661278982.367	8	8	6	6	1	1
8355	HIST1H3G	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	histone cluster 1, H3g	gi|4504291	1	16013318626.6	17.4636	192994880.593	4	0	2	0	1	1
3075	CFH	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	complement factor H	gi|62739186	1	22204373.7299	0.0304	336429.904998	1	1	0	0	1	1
54499	TMCO1	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	transmembrane and coiled-coil domains 1	gi|371872752;gi|371872778;gi|371872799	3	262843334.228	3.0045	33203093.1465	1	1	1	1	3	3
5603	MAPK13	co_0,ki_1,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	mitogen-activated protein kinase 13	gi|4506085	1	222587558.476	0.9155	10117616.2944	1	1	1	1	1	1
515	ATP5F1	co_0,ki_0,li_0,re_1,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit B1	gi|21361565	1	1071819198.88	6.0616	66988699.9302	2	2	2	2	1	1
26091	HERC4	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	HECT and RLD domain containing E3 ubiquitin protein ligase 4	gi|499137511;gi|499137509;gi|63025188;gi|37620181	4	245074867.234	0.4225	4669222.41677	4	4	3	3	4	4
56616	DIABLO	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	diablo, IAP-binding mitochondrial protein	gi|508083043;gi|508083041;gi|508083035;gi|9845297;gi|507588244	5	527214886.068	4.113	45453759.073	4	4	2	2	5	5
10427	SEC24B	co_0,ki_0,li_0,re_0,pmm_0,pmh_0,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	SEC24 family, member B (S. cerevisiae)	gi|112382214;gi|112382212	2	183102430.171	0.3452	3814633.96189	3	3	2	2	2	2
2534	FYN	co_0,ki_1,li_0,re_1,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	FYN oncogene related to SRC, FGR, YES	gi|4503823;gi|23510362;gi|23510364	3	512945875.779	0.1857	2052477.61748	2	0	2	0	3	3
54623	PAF1	co_0,ki_0,li_0,re_0,pmm_0,pmh_1,tf_0,gbindxenopus_0	Acetyl_0,Methyl_0,GlyGly_0,Biotin_0,PhosphoST_0,PhosphoY_0,#_0,#_0	Paf1, RNA polymerase II associated factor, homolog (S. cerevisiae)	gi|378744165;gi|42476169	2	63960533.9486	0.1996	2205535.6534	2	2	2	2	2	2
